domain,status,premium,reg_price,renew_price
smelt.space,AVAILABLE,1,27.82,109.69
smelt.pics,AVAILABLE,0,1.54,26.26
smelt.quest,AVAILABLE,0,1.54,12.98
smelt.mom,AVAILABLE,0,1.54,26.26
smelt.beauty,AVAILABLE,0,1.54,12.98
smelt.beer,AVAILABLE,0,1.54,26.26
smelt.best,AVAILABLE,0,1.72,15.96
smelt.click,AVAILABLE,1,76.94,109.69
smelt.garden,AVAILABLE,0,1.54,26.26
smelt.hair,AVAILABLE,0,1.54,12.98
smelt.monster,AVAILABLE,0,1.54,12.98
smelt.rest,AVAILABLE,0,1.54,26.26
smelt.skin,AVAILABLE,0,1.54,12.98
smelt.surf,AVAILABLE,0,1.54,26.26
smew.lol,AVAILABLE,0,1.54,26.26
smew.space,AVAILABLE,1,27.82,109.69
smew.pics,AVAILABLE,0,1.54,26.26
smew.quest,AVAILABLE,0,1.54,12.98
smew.mom,AVAILABLE,0,1.54,26.26
smew.beauty,AVAILABLE,0,1.54,12.98
smew.beer,AVAILABLE,0,1.54,26.26
smew.best,AVAILABLE,0,1.72,15.96
smew.click,AVAILABLE,1,76.94,109.69
smew.garden,AVAILABLE,0,1.54,26.26
smew.hair,AVAILABLE,0,1.54,12.98
smew.monster,AVAILABLE,0,1.54,12.98
smew.rest,AVAILABLE,0,1.54,26.26
smew.skin,AVAILABLE,0,1.54,12.98
smew.surf,AVAILABLE,0,1.54,26.26
smith.lol,UNAVAILABLE,0,1.54,26.26
smith.space,UNAVAILABLE,1,68.75,273.44
smith.pics,UNAVAILABLE,0,1.54,26.26
smith.quest,AVAILABLE,1,710.10,13.74
smith.mom,AVAILABLE,1,710.10,710.10
smith.beauty,AVAILABLE,1,710.10,710.10
smith.beer,AVAILABLE,1,2183.84,27.82
smith.best,AVAILABLE,1,76.94,76.94
smith.click,UNAVAILABLE,0,1.54,10.81
smith.garden,AVAILABLE,1,44.19,27.82
smith.hair,AVAILABLE,1,710.10,710.10
smith.monster,AVAILABLE,1,218.86,13.74
smith.rest,AVAILABLE,0,1.54,26.26
smith.skin,AVAILABLE,1,710.10,710.10
smith.surf,AVAILABLE,1,87.86,27.82
smoke.lol,UNAVAILABLE,1,109.69,109.69
smoke.space,AVAILABLE,1,682.81,2729.67
smoke.pics,UNAVAILABLE,0,1.54,26.26
smoke.quest,AVAILABLE,0,1.54,12.98
smoke.mom,UNAVAILABLE,0,1.54,26.26
smoke.beauty,UNAVAILABLE,0,1.54,12.98
smoke.beer,UNAVAILABLE,1,44.19,44.19
smoke.best,AVAILABLE,1,76.94,76.94
smoke.click,UNAVAILABLE,0,1.54,10.81
smoke.garden,AVAILABLE,1,873.85,27.82
smoke.hair,AVAILABLE,0,1.54,12.98
smoke.monster,UNAVAILABLE,0,1.54,12.98
smoke.rest,AVAILABLE,1,688.27,983.02
smoke.skin,AVAILABLE,0,1.54,12.98
smoke.surf,AVAILABLE,0,1.54,26.26
snipe.lol,UNAVAILABLE,0,1.54,26.26
snipe.space,UNAVAILABLE,1,273.44,1092.18
snipe.pics,UNAVAILABLE,0,1.54,26.26
snipe.quest,AVAILABLE,0,1.54,12.98
snipe.mom,AVAILABLE,0,1.54,26.26
snipe.beauty,AVAILABLE,0,1.54,12.98
snipe.beer,AVAILABLE,0,1.54,26.26
snipe.best,AVAILABLE,0,1.72,15.96
snipe.click,AVAILABLE,1,76.94,109.69
snipe.garden,AVAILABLE,0,1.54,26.26
snipe.hair,AVAILABLE,0,1.54,12.98
snipe.monster,UNAVAILABLE,0,1.54,12.98
snipe.rest,AVAILABLE,0,1.54,26.26
snipe.skin,AVAILABLE,0,1.54,12.98
snipe.surf,AVAILABLE,0,1.54,26.26
snout.lol,AVAILABLE,0,1.54,26.26
snout.space,AVAILABLE,0,1.96,26.26
snout.pics,AVAILABLE,0,1.54,26.26
snout.quest,AVAILABLE,0,1.54,12.98
snout.mom,AVAILABLE,0,1.54,26.26
snout.beauty,AVAILABLE,0,1.54,12.98
snout.beer,UNAVAILABLE,0,1.54,26.26
snout.best,AVAILABLE,0,1.72,15.96
snout.click,AVAILABLE,1,76.94,109.69
snout.garden,UNAVAILABLE,0,1.54,26.26
snout.hair,AVAILABLE,0,1.54,12.98
snout.monster,AVAILABLE,0,1.54,12.98
snout.rest,AVAILABLE,0,1.54,26.26
snout.skin,AVAILABLE,0,1.54,12.98
snout.surf,AVAILABLE,0,1.54,26.26
sorb.lol,AVAILABLE,0,1.54,26.26
sorb.space,AVAILABLE,1,27.82,109.69
sorb.pics,AVAILABLE,0,1.54,26.26
sorb.quest,AVAILABLE,0,1.54,12.98
sorb.mom,AVAILABLE,0,1.54,26.26
sorb.beauty,AVAILABLE,0,1.54,12.98
sorb.beer,AVAILABLE,0,1.54,26.26
sorb.best,AVAILABLE,0,1.72,15.96
sorb.click,AVAILABLE,1,76.94,109.69
sorb.garden,AVAILABLE,0,1.54,26.26
sorb.hair,AVAILABLE,0,1.54,12.98
sorb.monster,AVAILABLE,0,1.54,12.98
sorb.rest,AVAILABLE,0,1.54,26.26
sorb.skin,AVAILABLE,0,1.54,12.98
sorb.surf,AVAILABLE,0,1.54,26.26
sorrel.lol,AVAILABLE,0,1.54,26.26
sorrel.space,UNAVAILABLE,1,27.82,109.69
sorrel.pics,AVAILABLE,0,1.54,26.26
sorrel.quest,AVAILABLE,0,1.54,12.98
sorrel.mom,AVAILABLE,0,1.54,26.26
sorrel.beauty,AVAILABLE,0,1.54,12.98
sorrel.beer,AVAILABLE,0,1.54,26.26
sorrel.best,AVAILABLE,0,1.72,15.96
sorrel.click,AVAILABLE,0,1.54,10.81
sorrel.garden,AVAILABLE,0,1.54,26.26
sorrel.hair,AVAILABLE,0,1.54,12.98
sorrel.monster,AVAILABLE,0,1.54,12.98
sorrel.rest,AVAILABLE,0,1.54,26.26
sorrel.skin,UNAVAILABLE,0,1.54,12.98
sorrel.surf,AVAILABLE,0,1.54,26.26
spall.lol,UNAVAILABLE,0,1.54,26.26
spall.space,AVAILABLE,1,68.75,273.44
spall.pics,AVAILABLE,0,1.54,26.26
spall.quest,AVAILABLE,0,1.54,12.98
spall.mom,AVAILABLE,0,1.54,26.26
spall.beauty,AVAILABLE,0,1.54,12.98
spall.beer,AVAILABLE,0,1.54,26.26
spall.best,AVAILABLE,0,1.72,15.96
spall.click,AVAILABLE,1,76.94,109.69
spall.garden,AVAILABLE,0,1.54,26.26
spall.hair,AVAILABLE,0,1.54,12.98
spall.monster,AVAILABLE,0,1.54,12.98
spall.rest,AVAILABLE,0,1.54,26.26
spall.skin,AVAILABLE,0,1.54,12.98
spall.surf,AVAILABLE,0,1.54,26.26
spate.lol,AVAILABLE,0,1.54,26.26
spate.space,AVAILABLE,1,27.82,109.69
spate.pics,AVAILABLE,0,1.54,26.26
spate.quest,AVAILABLE,0,1.54,12.98
spate.mom,AVAILABLE,0,1.54,26.26
spate.beauty,AVAILABLE,0,1.54,12.98
spate.beer,AVAILABLE,0,1.54,26.26
spate.best,AVAILABLE,0,1.72,15.96
spate.click,AVAILABLE,1,76.94,109.69
spate.garden,AVAILABLE,0,1.54,26.26
spate.hair,AVAILABLE,0,1.54,12.98
spate.monster,AVAILABLE,0,1.54,12.98
spate.rest,AVAILABLE,0,1.54,26.26
spate.skin,AVAILABLE,0,1.54,12.98
spate.surf,AVAILABLE,0,1.54,26.26
spelt.lol,AVAILABLE,0,1.54,26.26
spelt.space,AVAILABLE,1,27.82,109.69
spelt.pics,AVAILABLE,0,1.54,26.26
spelt.quest,AVAILABLE,0,1.54,12.98
spelt.mom,AVAILABLE,0,1.54,26.26
spelt.beauty,AVAILABLE,0,1.54,12.98
spelt.beer,AVAILABLE,0,1.54,26.26
spelt.best,AVAILABLE,0,1.72,15.96
spelt.click,AVAILABLE,1,76.94,109.69
spelt.garden,AVAILABLE,0,1.54,26.26
spelt.hair,AVAILABLE,0,1.54,12.98
spelt.monster,AVAILABLE,0,1.54,12.98
spelt.rest,AVAILABLE,0,1.54,26.26
spelt.skin,AVAILABLE,0,1.54,12.98
spelt.surf,AVAILABLE,0,1.54,26.26
spire.lol,UNAVAILABLE,0,1.54,26.26
spire.space,AVAILABLE,1,682.81,2729.67
spire.pics,UNAVAILABLE,0,1.54,26.26
spire.quest,UNAVAILABLE,0,1.54,12.98
spire.mom,AVAILABLE,0,1.54,26.26
spire.beauty,AVAILABLE,0,1.54,12.98
spire.beer,AVAILABLE,0,1.54,26.26
spire.best,AVAILABLE,0,1.72,15.96
spire.click,AVAILABLE,1,76.94,109.69
spire.garden,AVAILABLE,0,1.54,26.26
spire.hair,AVAILABLE,0,1.54,12.98
spire.monster,AVAILABLE,0,1.54,12.98
spire.rest,AVAILABLE,0,1.54,26.26
spire.skin,AVAILABLE,0,1.54,12.98
spire.surf,AVAILABLE,0,1.54,26.26
spore.lol,UNAVAILABLE,0,1.54,26.26
spore.space,AVAILABLE,1,68.75,273.44
spore.pics,UNAVAILABLE,0,1.54,26.26
spore.quest,AVAILABLE,0,1.54,12.98
spore.mom,AVAILABLE,0,1.54,26.26
spore.beauty,UNAVAILABLE,0,1.54,12.98
spore.beer,AVAILABLE,0,1.54,26.26
spore.best,AVAILABLE,0,1.72,15.96
spore.click,AVAILABLE,1,76.94,109.69
spore.garden,UNAVAILABLE,0,1.54,26.26
spore.hair,AVAILABLE,0,1.54,12.98
spore.monster,AVAILABLE,0,1.54,12.98
spore.rest,UNAVAILABLE,0,1.54,26.26
spore.skin,AVAILABLE,0,1.54,12.98
spore.surf,AVAILABLE,0,1.54,26.26
sprat.lol,AVAILABLE,0,1.54,26.26
sprat.space,AVAILABLE,0,1.96,26.26
sprat.pics,AVAILABLE,0,1.54,26.26
sprat.quest,AVAILABLE,0,1.54,12.98
sprat.mom,AVAILABLE,0,1.54,26.26
sprat.beauty,AVAILABLE,0,1.54,12.98
sprat.beer,AVAILABLE,0,1.54,26.26
sprat.best,AVAILABLE,0,1.72,15.96
sprat.click,AVAILABLE,1,76.94,109.69
sprat.garden,AVAILABLE,0,1.54,26.26
sprat.hair,AVAILABLE,0,1.54,12.98
sprat.monster,AVAILABLE,0,1.54,12.98
sprat.rest,AVAILABLE,0,1.54,26.26
sprat.skin,AVAILABLE,0,1.54,12.98
sprat.surf,AVAILABLE,0,1.54,26.26
sprig.lol,AVAILABLE,0,1.54,26.26
sprig.space,UNAVAILABLE,0,1.96,26.26
sprig.pics,AVAILABLE,0,1.54,26.26
sprig.quest,AVAILABLE,0,1.54,12.98
sprig.mom,AVAILABLE,0,1.54,26.26
sprig.beauty,AVAILABLE,0,1.54,12.98
sprig.beer,AVAILABLE,0,1.54,26.26
sprig.best,AVAILABLE,0,1.72,15.96
sprig.click,AVAILABLE,1,76.94,109.69
sprig.garden,UNAVAILABLE,0,1.54,26.26
sprig.hair,AVAILABLE,0,1.54,12.98
sprig.monster,AVAILABLE,0,1.54,12.98
sprig.rest,AVAILABLE,0,1.54,26.26
sprig.skin,AVAILABLE,0,1.54,12.98
sprig.surf,AVAILABLE,0,1.54,26.26
spume.lol,AVAILABLE,0,1.54,26.26
spume.space,AVAILABLE,1,27.82,109.69
spume.pics,AVAILABLE,0,1.54,26.26
spume.quest,AVAILABLE,0,1.54,12.98
spume.mom,AVAILABLE,0,1.54,26.26
spume.beauty,AVAILABLE,0,1.54,12.98
spume.beer,AVAILABLE,0,1.54,26.26
spume.best,AVAILABLE,0,1.72,15.96
spume.click,AVAILABLE,1,76.94,109.69
spume.garden,AVAILABLE,0,1.54,26.26
spume.hair,AVAILABLE,0,1.54,12.98
spume.monster,AVAILABLE,0,1.54,12.98
spume.rest,AVAILABLE,0,1.54,26.26
spume.skin,AVAILABLE,0,1.54,12.98
spume.surf,AVAILABLE,0,1.54,26.26
spurge.lol,AVAILABLE,0,1.54,26.26
spurge.space,AVAILABLE,1,27.82,109.69
spurge.pics,AVAILABLE,0,1.54,26.26
spurge.quest,AVAILABLE,0,1.54,12.98
spurge.mom,AVAILABLE,0,1.54,26.26
spurge.beauty,AVAILABLE,0,1.54,12.98
spurge.beer,AVAILABLE,0,1.54,26.26
spurge.best,AVAILABLE,0,1.72,15.96
spurge.click,AVAILABLE,0,1.54,10.81
spurge.garden,AVAILABLE,0,1.54,26.26
spurge.hair,AVAILABLE,0,1.54,12.98
spurge.monster,AVAILABLE,0,1.54,12.98
spurge.rest,AVAILABLE,0,1.54,26.26
spurge.skin,AVAILABLE,0,1.54,12.98
spurge.surf,AVAILABLE,0,1.54,26.26
squall.lol,UNAVAILABLE,0,1.54,26.26
squall.space,AVAILABLE,0,1.96,26.26
squall.pics,AVAILABLE,0,1.54,26.26
squall.quest,AVAILABLE,0,1.54,12.98
squall.mom,AVAILABLE,0,1.54,26.26
squall.beauty,AVAILABLE,0,1.54,12.98
squall.beer,AVAILABLE,0,1.54,26.26
squall.best,AVAILABLE,0,1.72,15.96
squall.click,UNAVAILABLE,0,1.54,10.81
squall.garden,AVAILABLE,0,1.54,26.26
squall.hair,AVAILABLE,0,1.54,12.98
squall.monster,AVAILABLE,0,1.54,12.98
squall.rest,AVAILABLE,0,1.54,26.26
squall.skin,AVAILABLE,0,1.54,12.98
squall.surf,AVAILABLE,0,1.54,26.26
stalk.lol,UNAVAILABLE,0,1.54,26.26
stalk.space,AVAILABLE,1,136.98,546.35
stalk.pics,AVAILABLE,0,1.54,26.26
stalk.quest,AVAILABLE,0,1.54,12.98
stalk.mom,AVAILABLE,0,1.54,26.26
stalk.beauty,AVAILABLE,0,1.54,12.98
stalk.beer,AVAILABLE,0,1.54,26.26
stalk.best,AVAILABLE,0,1.72,15.96
stalk.click,AVAILABLE,1,76.94,109.69
stalk.garden,AVAILABLE,0,1.54,26.26
stalk.hair,AVAILABLE,0,1.54,12.98
stalk.monster,AVAILABLE,0,1.54,12.98
stalk.rest,AVAILABLE,0,1.54,26.26
stalk.skin,AVAILABLE,0,1.54,12.98
stalk.surf,AVAILABLE,0,1.54,26.26
stanza.lol,AVAILABLE,0,1.54,26.26
stanza.space,UNAVAILABLE,1,68.75,273.44
stanza.pics,AVAILABLE,0,1.54,26.26
stanza.quest,AVAILABLE,0,1.54,12.98
stanza.mom,AVAILABLE,0,1.54,26.26
stanza.beauty,AVAILABLE,0,1.54,12.98
stanza.beer,AVAILABLE,0,1.54,26.26
stanza.best,AVAILABLE,0,1.72,15.96
stanza.click,AVAILABLE,0,1.54,10.81
stanza.garden,AVAILABLE,0,1.54,26.26
stanza.hair,AVAILABLE,0,1.54,12.98
stanza.monster,AVAILABLE,0,1.54,12.98
stanza.rest,AVAILABLE,0,1.54,26.26
stanza.skin,AVAILABLE,0,1.54,12.98
stanza.surf,AVAILABLE,0,1.54,26.26
stark.lol,UNAVAILABLE,0,1.54,26.26
stark.space,UNAVAILABLE,1,136.98,546.35
stark.pics,UNAVAILABLE,0,1.54,26.26
stark.quest,AVAILABLE,1,710.10,13.74
stark.mom,AVAILABLE,1,710.10,710.10
stark.beauty,AVAILABLE,1,710.10,13.74
stark.beer,UNAVAILABLE,0,1.54,26.26
stark.best,AVAILABLE,0,1.72,15.96
stark.click,UNAVAILABLE,0,1.54,10.81
stark.garden,AVAILABLE,0,1.54,26.26
stark.hair,AVAILABLE,1,710.10,13.74
stark.monster,UNAVAILABLE,0,1.54,12.98
stark.rest,UNAVAILABLE,0,1.54,26.26
stark.skin,AVAILABLE,1,710.10,13.74
stark.surf,UNAVAILABLE,0,1.54,26.26
steep.lol,AVAILABLE,0,1.54,26.26
steep.space,AVAILABLE,1,136.98,546.35
steep.pics,AVAILABLE,0,1.54,26.26
steep.quest,AVAILABLE,0,1.54,12.98
steep.mom,AVAILABLE,0,1.54,26.26
steep.beauty,UNAVAILABLE,0,1.54,12.98
steep.beer,AVAILABLE,0,1.54,26.26
steep.best,AVAILABLE,0,1.72,15.96
steep.click,AVAILABLE,1,76.94,109.69
steep.garden,AVAILABLE,0,1.54,26.26
steep.hair,AVAILABLE,0,1.54,12.98
steep.monster,AVAILABLE,0,1.54,12.98
steep.rest,AVAILABLE,0,1.54,26.26
steep.skin,AVAILABLE,0,1.54,12.98
steep.surf,AVAILABLE,0,1.54,26.26
steppe.lol,AVAILABLE,0,1.54,26.26
steppe.space,AVAILABLE,1,68.75,273.44
steppe.pics,AVAILABLE,0,1.54,26.26
steppe.quest,AVAILABLE,0,1.54,12.98
steppe.mom,AVAILABLE,0,1.54,26.26
steppe.beauty,AVAILABLE,0,1.54,12.98
steppe.beer,AVAILABLE,0,1.54,26.26
steppe.best,AVAILABLE,0,1.72,15.96
steppe.click,AVAILABLE,0,1.54,10.81
steppe.garden,AVAILABLE,0,1.54,26.26
steppe.hair,AVAILABLE,0,1.54,12.98
steppe.monster,AVAILABLE,0,1.54,12.98
steppe.rest,AVAILABLE,0,1.54,26.26
steppe.skin,AVAILABLE,0,1.54,12.98
steppe.surf,AVAILABLE,0,1.54,26.26
stint.lol,AVAILABLE,0,1.54,26.26
stint.space,UNAVAILABLE,0,1.96,26.26
stint.pics,AVAILABLE,0,1.54,26.26
stint.quest,AVAILABLE,0,1.54,12.98
stint.mom,AVAILABLE,0,1.54,26.26
stint.beauty,AVAILABLE,0,1.54,12.98
stint.beer,AVAILABLE,0,1.54,26.26
stint.best,AVAILABLE,0,1.72,15.96
stint.click,AVAILABLE,1,76.94,109.69
stint.garden,AVAILABLE,0,1.54,26.26
stint.hair,AVAILABLE,0,1.54,12.98
stint.monster,AVAILABLE,0,1.54,12.98
stint.rest,AVAILABLE,0,1.54,26.26
stint.skin,AVAILABLE,0,1.54,12.98
stint.surf,AVAILABLE,0,1.54,26.26
stipe.lol,AVAILABLE,0,1.54,26.26
stipe.space,AVAILABLE,1,68.75,273.44
stipe.pics,AVAILABLE,0,1.54,26.26
stipe.quest,AVAILABLE,0,1.54,12.98
stipe.mom,AVAILABLE,0,1.54,26.26
stipe.beauty,AVAILABLE,0,1.54,12.98
stipe.beer,AVAILABLE,0,1.54,26.26
stipe.best,AVAILABLE,0,1.72,15.96
stipe.click,AVAILABLE,1,76.94,109.69
stipe.garden,AVAILABLE,0,1.54,26.26
stipe.hair,AVAILABLE,0,1.54,12.98
stipe.monster,AVAILABLE,0,1.54,12.98
stipe.rest,AVAILABLE,0,1.54,26.26
stipe.skin,AVAILABLE,0,1.54,12.98
stipe.surf,AVAILABLE,0,1.54,26.26
stoat.lol,UNAVAILABLE,0,1.54,26.26
stoat.space,UNAVAILABLE,0,1.96,26.26
stoat.pics,AVAILABLE,0,1.54,26.26
stoat.quest,UNAVAILABLE,0,1.54,12.98
stoat.mom,AVAILABLE,0,1.54,26.26
stoat.beauty,AVAILABLE,0,1.54,12.98
stoat.beer,AVAILABLE,0,1.54,26.26
stoat.best,AVAILABLE,0,1.72,15.96
stoat.click,AVAILABLE,1,76.94,109.69
stoat.garden,UNAVAILABLE,0,1.54,26.26
stoat.hair,AVAILABLE,0,1.54,12.98
stoat.monster,AVAILABLE,0,1.54,12.98
stoat.rest,AVAILABLE,0,1.54,26.26
stoat.skin,AVAILABLE,0,1.54,12.98
stoat.surf,AVAILABLE,0,1.54,26.26
suet.lol,AVAILABLE,0,1.54,26.26
suet.space,AVAILABLE,1,68.75,273.44
suet.pics,AVAILABLE,0,1.54,26.26
suet.quest,AVAILABLE,0,1.54,12.98
suet.mom,AVAILABLE,0,1.54,26.26
suet.beauty,AVAILABLE,0,1.54,12.98
suet.beer,AVAILABLE,0,1.54,26.26
suet.best,AVAILABLE,0,1.72,15.96
suet.click,AVAILABLE,1,76.94,109.69
suet.garden,AVAILABLE,0,1.54,26.26
suet.hair,AVAILABLE,0,1.54,12.98
suet.monster,AVAILABLE,0,1.54,12.98
suet.rest,AVAILABLE,0,1.54,26.26
suet.skin,AVAILABLE,0,1.54,12.98
suet.surf,AVAILABLE,0,1.54,26.26
sumac.lol,AVAILABLE,0,1.54,26.26
sumac.space,UNAVAILABLE,0,1.96,26.26
sumac.pics,AVAILABLE,0,1.54,26.26
sumac.quest,AVAILABLE,0,1.54,12.98
sumac.mom,AVAILABLE,0,1.54,26.26
sumac.beauty,AVAILABLE,0,1.54,12.98
sumac.beer,AVAILABLE,0,1.54,26.26
sumac.best,AVAILABLE,0,1.72,15.96
sumac.click,AVAILABLE,1,76.94,109.69
sumac.garden,AVAILABLE,0,1.54,26.26
sumac.hair,AVAILABLE,0,1.54,12.98
sumac.monster,AVAILABLE,0,1.54,12.98
sumac.rest,AVAILABLE,0,1.54,26.26
sumac.skin,AVAILABLE,0,1.54,12.98
sumac.surf,AVAILABLE,0,1.54,26.26
svelte.lol,UNAVAILABLE,0,1.54,26.26
svelte.space,AVAILABLE,1,68.75,273.44
svelte.pics,AVAILABLE,0,1.54,26.26
svelte.quest,AVAILABLE,0,1.54,12.98
svelte.mom,AVAILABLE,0,1.54,26.26
svelte.beauty,AVAILABLE,0,1.54,12.98
svelte.beer,AVAILABLE,0,1.54,26.26
svelte.best,AVAILABLE,0,1.72,15.96
svelte.click,AVAILABLE,0,1.54,10.81
svelte.garden,UNAVAILABLE,0,1.54,26.26
svelte.hair,AVAILABLE,0,1.54,12.98
svelte.monster,AVAILABLE,0,1.54,12.98
svelte.rest,AVAILABLE,0,1.54,26.26
svelte.skin,AVAILABLE,0,1.54,12.98
svelte.surf,UNAVAILABLE,0,1.54,26.26
swale.lol,AVAILABLE,0,1.54,26.26
swale.space,AVAILABLE,1,27.82,109.69
swale.pics,AVAILABLE,0,1.54,26.26
swale.quest,AVAILABLE,0,1.54,12.98
swale.mom,AVAILABLE,0,1.54,26.26
swale.beauty,AVAILABLE,0,1.54,12.98
swale.beer,AVAILABLE,0,1.54,26.26
swale.best,AVAILABLE,0,1.72,15.96
swale.click,AVAILABLE,1,76.94,109.69
swale.garden,AVAILABLE,0,1.54,26.26
swale.hair,AVAILABLE,0,1.54,12.98
swale.monster,AVAILABLE,0,1.54,12.98
swale.rest,AVAILABLE,0,1.54,26.26
swale.skin,AVAILABLE,0,1.54,12.98
swale.surf,AVAILABLE,0,1.54,26.26
sward.lol,UNAVAILABLE,0,1.54,26.26
sward.space,UNAVAILABLE,1,68.75,273.44
sward.pics,AVAILABLE,0,1.54,26.26
sward.quest,AVAILABLE,0,1.54,12.98
sward.mom,AVAILABLE,0,1.54,26.26
sward.beauty,AVAILABLE,0,1.54,12.98
sward.beer,AVAILABLE,0,1.54,26.26
sward.best,AVAILABLE,0,1.72,15.96
sward.click,AVAILABLE,1,76.94,109.69
sward.garden,AVAILABLE,0,1.54,26.26
sward.hair,AVAILABLE,0,1.54,12.98
sward.monster,AVAILABLE,0,1.54,12.98
sward.rest,AVAILABLE,0,1.54,26.26
sward.skin,AVAILABLE,0,1.54,12.98
sward.surf,AVAILABLE,0,1.54,26.26
swift.lol,UNAVAILABLE,0,1.54,26.26
swift.space,AVAILABLE,1,682.81,2729.67
swift.pics,AVAILABLE,1,2183.84,2183.84
swift.quest,AVAILABLE,1,2183.84,2183.84
swift.mom,AVAILABLE,1,2183.84,2183.84
swift.beauty,AVAILABLE,1,2183.84,2183.84
swift.beer,UNAVAILABLE,1,44.19,27.82
swift.best,UNAVAILABLE,1,76.94,76.94
swift.click,UNAVAILABLE,0,1.54,10.81
swift.garden,UNAVAILABLE,0,1.54,26.26
swift.hair,AVAILABLE,1,2183.84,2183.84
swift.monster,UNAVAILABLE,0,1.54,12.98
swift.rest,UNAVAILABLE,0,1.54,26.26
swift.skin,AVAILABLE,1,2183.84,2183.84
swift.surf,UNAVAILABLE,1,44.19,27.82
sylph.lol,AVAILABLE,0,1.54,26.26
sylph.space,AVAILABLE,1,27.82,109.69
sylph.pics,AVAILABLE,0,1.54,26.26
sylph.quest,AVAILABLE,0,1.54,12.98
sylph.mom,AVAILABLE,0,1.54,26.26
sylph.beauty,AVAILABLE,0,1.54,12.98
sylph.beer,AVAILABLE,0,1.54,26.26
sylph.best,AVAILABLE,0,1.72,15.96
sylph.click,AVAILABLE,1,76.94,109.69
sylph.garden,AVAILABLE,0,1.54,26.26
sylph.hair,AVAILABLE,0,1.54,12.98
sylph.monster,AVAILABLE,0,1.54,12.98
sylph.rest,AVAILABLE,0,1.54,26.26
sylph.skin,AVAILABLE,0,1.54,12.98
sylph.surf,AVAILABLE,0,1.54,26.26
talc.lol,AVAILABLE,0,1.54,26.26
talc.space,AVAILABLE,1,27.82,109.69
talc.pics,AVAILABLE,0,1.54,26.26
talc.quest,AVAILABLE,0,1.54,12.98
talc.mom,AVAILABLE,0,1.54,26.26
talc.beauty,AVAILABLE,0,1.54,12.98
talc.beer,AVAILABLE,0,1.54,26.26
talc.best,AVAILABLE,0,1.72,15.96
talc.click,AVAILABLE,1,76.94,109.69
talc.garden,AVAILABLE,0,1.54,26.26
talc.hair,AVAILABLE,0,1.54,12.98
talc.monster,AVAILABLE,0,1.54,12.98
talc.rest,AVAILABLE,0,1.54,26.26
talc.skin,AVAILABLE,0,1.54,12.98
talc.surf,AVAILABLE,0,1.54,26.26
talon.lol,UNAVAILABLE,0,1.54,26.26
talon.space,AVAILABLE,1,136.98,546.35
talon.pics,AVAILABLE,0,1.54,26.26
talon.quest,UNAVAILABLE,0,1.54,12.98
talon.mom,AVAILABLE,0,1.54,26.26
talon.beauty,AVAILABLE,0,1.54,12.98
talon.beer,AVAILABLE,0,1.54,26.26
talon.best,AVAILABLE,0,1.72,15.96
talon.click,AVAILABLE,1,382.61,546.35
talon.garden,AVAILABLE,0,1.54,26.26
talon.hair,AVAILABLE,0,1.54,12.98
talon.monster,UNAVAILABLE,0,1.54,12.98
talon.rest,UNAVAILABLE,0,1.54,26.26
talon.skin,AVAILABLE,0,1.54,12.98
talon.surf,AVAILABLE,0,1.54,26.26
tamper.lol,UNAVAILABLE,0,1.54,26.26
tamper.space,UNAVAILABLE,0,1.96,26.26
tamper.pics,AVAILABLE,0,1.54,26.26
tamper.quest,AVAILABLE,0,1.54,12.98
tamper.mom,AVAILABLE,0,1.54,26.26
tamper.beauty,AVAILABLE,0,1.54,12.98
tamper.beer,AVAILABLE,0,1.54,26.26
tamper.best,AVAILABLE,0,1.72,15.96
tamper.click,AVAILABLE,0,1.54,10.81
tamper.garden,AVAILABLE,0,1.54,26.26
tamper.hair,AVAILABLE,0,1.54,12.98
tamper.monster,AVAILABLE,0,1.54,12.98
tamper.rest,AVAILABLE,0,1.54,26.26
tamper.skin,AVAILABLE,0,1.54,12.98
tamper.surf,AVAILABLE,0,1.54,26.26
tansy.lol,AVAILABLE,0,1.54,26.26
tansy.space,AVAILABLE,1,27.82,109.69
tansy.pics,AVAILABLE,0,1.54,26.26
tansy.quest,AVAILABLE,0,1.54,12.98
tansy.mom,AVAILABLE,0,1.54,26.26
tansy.beauty,AVAILABLE,0,1.54,12.98
tansy.beer,AVAILABLE,0,1.54,26.26
tansy.best,AVAILABLE,0,1.72,15.96
tansy.click,AVAILABLE,1,76.94,109.69
tansy.garden,AVAILABLE,0,1.54,26.26
tansy.hair,AVAILABLE,0,1.54,12.98
tansy.monster,AVAILABLE,0,1.54,12.98
tansy.rest,AVAILABLE,0,1.54,26.26
tansy.skin,AVAILABLE,0,1.54,12.98
tansy.surf,AVAILABLE,0,1.54,26.26
tare.lol,UNAVAILABLE,0,1.54,26.26
tare.space,AVAILABLE,1,68.75,273.44
tare.pics,AVAILABLE,0,1.54,26.26
tare.quest,AVAILABLE,0,1.54,12.98
tare.mom,AVAILABLE,0,1.54,26.26
tare.beauty,AVAILABLE,0,1.54,12.98
tare.beer,AVAILABLE,0,1.54,26.26
tare.best,AVAILABLE,0,1.72,15.96
tare.click,AVAILABLE,1,76.94,109.69
tare.garden,AVAILABLE,0,1.54,26.26
tare.hair,AVAILABLE,0,1.54,12.98
tare.monster,AVAILABLE,0,1.54,12.98
